frame_no,theta_0,theta_1,theta_2,theta_3,theta_4,theta_5,theta_6,theta_7
223,0.0,6.486456395811175,6.893533222239236,19.4485353656695,15.768380802835532,20.87231582624993,12.684497530738684,11.719818102677662
224,0.0,6.718340033125482,6.934865324197789,19.438248520098856,15.411343727558162,20.67865067626554,12.540170732520272,11.492249539669796
225,0.0,6.400173717952381,6.6817956249141846,19.2250824092648,15.685140884474638,20.980895000206505,12.70444278360072,11.640478804273622
226,0.0,6.585154860713006,6.707014092729499,19.017769827037995,15.736570414697338,20.90369106081689,12.584311024655683,11.734003405002952
227,0.0,6.664662995667258,6.818292034128305,18.9796758763242,15.58340774510053,20.912765537960688,12.379586825843049,11.868857024970715
228,0.0,6.927905486733839,6.918887423633349,19.10696431889617,15.210483749042936,20.45309434151755,12.424229232780773,11.993538157089867
229,0.0,6.912929531238016,6.930760998763837,18.95412958354315,15.310808362513152,20.44669020185756,12.428222178120334,11.908199250912116
230,0.0,7.017372467806121,6.676788538337897,18.95933695870492,15.420351105482649,20.305842687030328,12.344500253155545,11.737388086815194
231,0.0,6.922506661305084,6.5828070822354325,18.969384849799944,15.532097749218144,20.94455194651145,12.215248565287364,11.791515818506864
232,0.0,6.900341155099148,6.262419622807128,19.10151449935403,15.334096651766238,21.12394793258699,12.27339007525845,11.80747571383742
233,0.0,7.314362815384211,6.402989210742697,18.951282531757325,15.064062467749585,20.661458906803617,12.204571254725314,11.64450418187828
234,0.0,7.314127631471804,6.647113106125691,18.829563642248303,14.86045872884896,20.491035160170323,12.27540713055061,11.53537793454806
235,0.0,7.296870894996153,6.639064859906083,18.57019564387985,14.85569302784288,20.69072423089129,12.305770967167517,11.334859773475811
236,0.0,7.323758148438086,6.696286174833909,18.8390243555999,14.39041240223706,20.6135657938749,12.486764542801737,11.4978808306968
237,0.0,7.732051498815979,6.78305855517583,18.62904840123531,14.337335084699482,20.19842503104508,12.38035807491165,11.625385369409448
238,0.0,7.717430090942066,7.105928949660704,18.37989919470266,14.1972858532196,20.16713256645002,12.449631119296594,11.606098468319702
239,0.0,7.803750996375156,7.181644498976665,18.02554974579328,14.190962142787424,20.31541254026327,12.404794349137507,11.51935334106165
240,0.0,8.435226117494253,7.045542629483208,17.86787126053232,14.12962476707904,19.84758409136916,12.24600054224551,11.480505132255905
241,0.0,8.596037149157306,6.864848652264286,17.795998186842226,14.176104923202058,19.82588403963044,12.264303629614949,11.546713047711496
242,0.0,8.622791795314265,6.8183582221904375,17.786860873192882,14.247360789443052,19.80499205007729,12.25184144707357,11.509104361836917
243,0.0,8.702470772175106,6.717407717744572,17.806259901276388,14.299041502856529,19.786602644427784,12.363900284473472,11.670017893649916
244,0.0,8.761899080544993,6.605052213373012,17.85482264528791,14.434004679012707,19.701155411605622,12.292957535118015,11.4193414190748
245,0.0,8.745777956650985,6.559371506058964,17.935334429587414,14.47160804569064,19.63872469489984,12.207583848278489,11.43171760134382
246,0.0,8.696068973267137,6.583379646367879,18.057243861504706,14.371323009407073,19.67457270774464,12.18567639376317,11.509399698872697
247,0.0,8.663531387252426,6.609946725878947,18.094153200011945,14.328633325501029,19.700511057857963,12.139545858324126,11.435034421585218
248,0.0,8.660513569481775,6.609632681848997,18.102421778343786,14.317478220948576,19.71248582066952,12.150863363399678,11.413462252141478
249,0.0,8.716989719712089,6.557117253564941,18.09666497205585,14.311499780904487,19.67576094137653,12.20247977625702,11.403154374512807
250,0.0,8.841811333861475,6.505980038840552,18.141521285325755,14.290751139388464,19.612962061729547,12.092945096065032,11.322851723855113
251,0.0,8.802271735176873,6.475304013058202,18.09988553116956,14.325496397025136,19.657568171471866,12.151143470861395,11.210645464351437
252,0.0,8.021440712981686,6.3289555505487,18.511853793104443,14.80010015420762,20.317802028432457,12.720735802527669,11.842444496616068
253,0.0,7.158329277058624,6.403597971090948,18.440162200469267,14.977411920234925,20.45770851834253,12.997979574847673,12.401933648720137
254,0.0,6.785377064316452,6.250472426642248,18.39187862619964,14.734056569870168,20.26511160089656,13.253883689404816,12.7886447694059
255,0.0,6.050357582624638,6.930539072010845,18.53808312423177,14.30832745493458,19.33853420689685,13.77553180716865,14.166408927102776
256,0.0,5.569959965142624,8.09559271887461,18.04452676064548,13.77799235028427,19.352566230766776,13.957598808561688,14.32327573499739
257,0.0,5.881490463903166,8.879959714610564,17.533839757164994,13.92148466527834,19.020019599460827,14.353786315915258,14.288107431543963
258,0.0,6.319734057118732,10.03379023392673,16.43856568214205,14.251387682342012,18.31087841470453,14.750391765332417,15.366056163435356
259,0.0,6.393719961572806,11.113577601781085,15.200577972412878,14.510911724440238,18.19391283608744,15.018028083046612,15.709874430294798
260,0.0,6.32021942887588,11.926454837708356,14.5906438539269,14.79299775379745,18.02321075212951,15.233842678004269,15.908614612813077
261,0.0,5.163259932476013,10.6353904267373,15.620820293222916,15.131185888539482,19.28440718258647,14.986164277295286,14.425437881457672
262,0.0,4.737078983031982,8.56552325572964,17.103430424124003,15.379006003189152,20.10962778681749,14.889174870858549,13.777736965821632
263,0.0,4.373482614344336,7.570958071393256,18.23840626649472,15.995009624176934,20.45857531459796,14.423133152036582,13.620834349410442
264,0.0,5.553981629943059,7.210434679988326,18.884407592877547,16.53483327565453,21.162444828852127,13.570979957826312,11.922741774522656
265,0.0,6.173030745206979,7.427987035449585,18.996760114778404,15.934283188763963,21.038645908228624,12.668326701893871,11.045158981189102
266,0.0,6.988201169700143,7.328829768521797,18.62489744463251,15.698791993227244,21.06067916474099,12.382402587995312,11.016027486733144
267,0.0,7.565390666463041,7.315960959349407,18.42172463270022,15.153969034571508,21.075674288753586,12.851277822083851,11.125346255449037
268,0.0,7.598104544248447,7.530297971881362,18.3766311311611,14.973932437054408,21.425899966262204,13.259515760114628,11.217340277317495
269,0.0,7.368160692608361,7.802474260841802,18.60030121371905,14.691173368142572,20.781846385565075,13.629391506356695,11.427796591298154
270,0.0,6.700960493769864,7.694158898169295,18.190984497728223,14.539358250100156,20.267817881566906,13.418387266207429,12.693931344072704
271,0.0,6.886651323651228,7.806877042183219,18.14522315042203,14.382931603482982,19.86183355506117,13.395128435987484,13.465545102968877
272,0.0,6.872856740803394,8.082288714878082,18.079734701976257,14.21004997964913,19.66884998091792,13.874549375058464,13.945756715954488
273,0.0,6.850823596493725,8.794481912619995,18.398147660580072,13.8832374004266,19.303505406846035,13.614613649347412,13.227929785343685
274,0.0,6.854079303156461,8.708306135391343,18.22415657903009,14.098822445809242,19.29585507852682,13.501753802767032,12.885125418149627
275,0.0,7.188708800483845,9.445135538326266,18.756748193987605,14.360238520669888,18.30278003882465,12.640706405171954,13.428621372040984
276,0.0,7.773120854352249,10.722739164734358,17.411608487827493,14.531993217090418,17.468834412536157,13.70780923205954,14.840833929737084
277,0.0,7.931562207709225,11.63663163028096,16.566548403591366,15.053979715177103,17.235082532765066,14.167353733612453,14.571037015017913
278,0.0,7.32523611270847,11.214631792459388,16.91035156923035,15.733626355900606,17.663960430747057,14.395390548926988,14.4704470440233
279,0.0,6.887695292085475,10.707295929934942,16.727758096455894,15.443343329587472,18.298429437039143,14.889863725565403,14.016619681079806
280,0.0,6.442809158297678,10.096276159880036,17.228115886502575,15.310405231558004,18.662018581938938,14.066477135419635,13.231811592493305
281,0.0,6.235583069518605,9.7230644722467,17.486851595716935,15.050158806054828,19.14979369090493,14.388788121164849,13.116296502521092
282,0.0,6.0321639841698085,9.532002147572047,17.785260589650832,14.728266932507438,19.203834436197223,14.07896835401354,12.933729696828342
283,0.0,6.095584483599375,9.424780971226172,17.88156365279067,14.622249664933182,19.27606351969657,14.017791410202474,12.967722901917638
284,0.0,5.983068091472435,9.323791616106554,18.07473842701475,14.599565556543125,19.243663253982657,14.038435629573195,12.970520979008372
285,0.0,6.099626602476374,8.984627734765695,18.307434750557825,15.03554801055468,19.696604569840023,14.697745078697798,13.090070171018588
286,0.0,6.0606755846085845,8.581608105709906,18.32595078551565,14.989877575367514,19.654108628783533,14.503177044114151,12.88677512714288
287,0.0,6.309768737847983,8.700958139946488,18.086958998376005,14.82991301019704,19.58778130978761,14.343269699886608,12.868027458933415
288,0.0,6.202626274967347,8.70524977402787,18.11305794554733,14.840069785688272,19.36931709585556,14.225727658375645,12.914870947604516
289,0.0,6.015155941784959,8.581534196154909,18.25601008678519,14.674997064175775,19.45286558682337,14.576220716531312,12.87571701968497
290,0.0,5.82464607726017,8.31411414559893,18.377315878972144,15.25878455077597,19.559905000464035,14.523307824877048,12.923759820550806
291,0.0,5.779399996211521,8.724751771028467,18.291879623730843,14.67827991402258,19.603255888741707,14.217794851124763,12.97180373302973
292,0.0,6.1096765204208365,9.118350430337708,18.17691504154329,14.66702312536624,19.23975705790775,14.227048291933682,13.043406315113764
293,0.0,6.233287115639416,9.17078790714132,18.074260271584183,14.93933243937213,19.23829644567416,14.229450969943231,13.011760391022824
294,0.0,6.798195094331734,10.78407586782408,19.08041161174305,15.646981526501984,16.339069888178226,13.842562656449118,14.77404990570905
295,0.0,6.917914229007228,11.494881047155094,18.5994961076341,15.73449741946586,14.20250898998919,15.016375328596917,16.877420984766008
296,0.0,6.047958325122898,10.60807371292865,19.02627005745709,16.141129699370616,15.29333888030665,14.255292119917456,15.486871039451628
297,0.0,6.687896180297673,11.121564066330308,19.76048692211119,14.092165781626909,14.77379364129049,15.497509106391142,15.67178622912346
298,0.0,7.997276444015371,10.932449692763086,16.739417820525603,10.45037441961592,17.97367056025962,18.281197790019835,17.343251814594282
299,0.0,6.988809194839228,10.250395764364184,18.38580122910208,12.70876019971982,18.199499346181508,15.71793173200484,14.808468705076075
300,0.0,6.748972106972965,9.678477950216012,18.75783384605201,13.666991296443452,18.25469405760841,15.113903359988608,14.256427208496262
301,0.0,6.633810942989896,9.48893391956216,18.682886126486487,14.021705474289266,18.329277245890086,15.080118318120618,14.252938464471493
302,0.0,6.6971659318041965,9.437969637159634,18.56824390348795,14.137863858029194,18.367485731318546,15.053981458944032,14.233108257830215
303,0.0,6.735150095431261,9.231617972527369,18.408107900593745,14.247696825789664,18.469613188464923,14.974245603790656,13.987324388541117
304,0.0,6.755200945140099,9.201181774040649,18.308381709179777,14.28351457871234,18.46624117611807,14.954498955067706,13.847422600044224
305,0.0,6.791649215443042,9.2356743662327,18.247672042178703,14.213281817021413,18.341675893284663,15.04767451677848,13.784404044701615
306,0.0,6.704517507233381,9.373484590825273,18.192436510912724,14.165837802730891,18.408959169758017,14.994758431652894,13.473092954328672
307,0.0,6.575151933556409,9.3667733580241,18.23560314175517,14.18725256803709,18.51342659994729,14.948685189097905,13.43951336114432
308,0.0,6.556030341961465,9.396834185947291,18.258310639724264,14.136492104051392,18.54222287757573,14.936548606580963,13.481435435301709
309,0.0,6.6069863916588085,9.328544394694015,18.23007925037229,14.0054463676205,18.55523870321548,14.835874109874254,13.61090423554166
310,0.0,6.736972990902575,9.288819508662836,18.22088036568988,13.900223546943844,18.625059957747304,14.763240017336116,13.71632455676478
311,0.0,6.703611857620257,9.23683160623363,18.25395326606022,13.971845732738515,18.56903537166355,14.743664622630815,13.70291870644533
312,0.0,6.724862630668193,9.214644832382552,18.143983726809346,14.035737861740824,18.507823785775987,14.815226280941722,13.835339147857775
313,0.0,6.738562460149955,9.197339496997628,18.14865630431946,14.049865952750144,18.517251368967447,14.88192466768358,13.62062591609754
314,0.0,6.733489499666944,9.20348037997705,18.135027959440595,14.020167409535192,18.54070062070045,14.809647378659292,13.641567964676518
315,0.0,6.508871913027,9.076853695596004,18.362592314969188,13.890387075200737,18.62140492608233,14.645933662782811,13.697435580628412
316,0.0,6.449391848322049,8.907909307188588,18.3857453314392,13.73311223475785,18.78366582334682,14.774336238575266,13.835686783849052
317,0.0,6.279267280957908,8.864313739513097,18.50046292727497,13.748372975919876,18.87753177074037,14.679419453960286,13.657781407497994
318,0.0,6.408588594126222,9.058370514454047,18.43234901991908,13.81299465567692,18.775713297587835,14.535334288330263,13.757148029774784
319,0.0,6.497483159693802,9.09976824491744,18.347979407365,13.69234991600355,18.77276197151163,14.617230008547772,13.844899228498148
320,0.0,6.228571045647592,8.747102543995577,18.359327350087007,13.913152661005444,18.916554364547967,14.657597673052331,13.737658392419467
321,0.0,5.279715977570619,7.073211563156118,18.827461560283098,14.892234410424756,20.13342790591674,14.515134767307924,13.287918380261129
322,0.0,5.308084967663568,6.398425469100969,19.17508637626434,15.171949341504602,20.984146840853786,14.45961029496767,13.044903476631829
323,0.0,5.202660231283195,6.266346680716559,19.90982793564201,16.00738466458302,20.99469361098578,13.51412073313979,12.111972811534596
324,0.0,5.975170782792383,7.013698748808568,19.29498732810327,15.75934880836536,21.08207331831269,12.815986632272772,11.672273093276754
325,0.0,6.452567308385376,7.082032148390963,19.12701107006248,15.614053933236915,20.8076019245453,12.560449927792876,11.995204390109013
326,0.0,6.457129203532882,7.168109534723341,19.42202816799337,15.490107029049955,20.44011187382733,12.599551256108528,12.138261762441276
327,0.0,8.034624462178561,7.974907329868587,17.797226398864563,13.163364984605856,18.42216223602053,14.771670138122232,13.655249494116308
328,0.0,8.695448747604225,8.377551288003454,17.226247883559058,12.075634803034433,18.086757230664865,15.894943983792787,13.892384026333598
329,0.0,8.638218367491271,8.22935551847963,17.335090510775963,11.822357521414569,17.680532853214444,16.042341879341198,14.415222023939585
330,0.0,8.792676068810454,8.69986796684972,17.27095589363408,11.78853957331694,17.07610971165854,16.244701675262252,15.202812698000356
331,0.0,8.558183163133473,9.359642717914475,17.06158752161777,11.755919013251637,17.128994643719825,16.407552182955232,15.033460302317788
332,0.0,8.190900806733389,9.692453921069612,17.07859440918748,12.3102075240997,16.937891775121102,16.46818178168674,15.430109200419407
333,0.0,8.312102778258081,10.79459656894442,16.702267870776026,13.020614484960626,16.419562893568017,16.195419153287265,15.968744161305976
334,0.0,8.605840502367592,11.762384038798398,16.049227539363113,13.352742386768517,16.169146475055683,16.384369270446584,16.67174948987552
335,0.0,8.532391126162603,12.52570993043709,15.695792789557304,13.571747967753652,16.07509313023143,16.25425342819313,17.071542742497098
336,0.0,8.288743723677195,13.280443593677203,15.624922075484658,13.738012794454043,15.865163566152576,16.336341788572266,17.430401014237585
337,0.0,8.050809214542516,13.685756797653877,15.39669844194983,13.84260252282514,15.797186981671446,16.503485453580243,17.410251095895212
338,0.0,7.866161485603159,13.889193409645513,15.43943301991744,14.002476939524678,15.847702632515391,16.484087721345734,17.340795831337033
339,0.0,7.465919872527778,13.354692127383316,15.677918508461174,13.946436207796088,15.900271249351922,16.211719951584282,16.537514263995845
340,0.0,7.335366546086003,12.596489887341033,16.111265772022715,13.83142950832509,16.152166475571388,16.12205121789312,15.55687570194365
341,0.0,7.041059663833267,12.060680710251033,16.705415782494697,13.653089545419457,16.381506130115735,16.364303986114553,15.018055670635146
342,0.0,6.2833731743307615,11.260033586049367,17.59175263785837,13.199804290203945,17.67396073564014,15.991230475670106,14.198714759975957
343,0.0,6.47814086003648,10.909736246379142,17.83607929398124,13.175357823731405,17.69364465739228,15.454336917713668,14.271541706888405
344,0.0,6.469554728085608,10.413941911236996,18.7504889346826,13.050152152504747,17.344144170153285,14.98494951170941,14.11425695221316
345,0.0,6.478486542246654,9.708021166952475,19.535782927482533,13.782307548910367,17.32187247052806,14.464344031583954,13.17282740519224
346,0.0,6.657722906015637,8.944376856630672,19.638408167728915,14.448389563149806,17.52085520051972,13.550606379197037,12.883299561472626
347,0.0,6.79285130297793,8.466531422059518,19.73060889722253,14.640890084935313,17.864398294556718,13.555508747930876,13.140490928825317
348,0.0,7.068303528299566,8.945801611150605,19.03482471338504,13.544127908475904,16.717322233787247,14.003545435195315,13.42241413854837
349,0.0,7.335221178144292,9.383720947540503,18.28679642800853,12.919939164586088,16.50749181985821,14.935588217049103,14.328917732731457
350,0.0,6.92133121951123,9.6411734954118,18.028635631785587,12.59179182459004,17.225214782282276,15.865712476607603,15.198683352238808
351,0.0,6.985094844904098,10.523327647780032,17.01459984291531,12.814032626434884,17.34421878114357,16.018195120348025,15.543313761807363
352,0.0,7.130265532787135,11.274710016587536,16.06642819731892,13.527514123300275,16.904530862243767,16.027589943067767,15.916481306546405
