frame_no,theta_0,theta_1,theta_2,theta_3,theta_4,theta_5,theta_6,theta_7
224,0.0,11.540818490552942,11.9892115430648,13.37355834221983,11.90431658691195,12.330979821997264,13.16202791843288,11.45654856050148
225,0.0,11.343681661933708,11.938837828741638,13.759412119165829,11.98993933706274,12.232248061296255,13.229010802199744,11.96545397067532
226,0.0,11.191649831220122,11.873048299465577,14.206007521591731,12.099586298138032,12.195964402810302,13.31504144055176,11.758004128105425
227,0.0,11.27008370130422,11.87296732425426,13.958023882574864,11.951016113070043,12.227978817364384,13.150777661892851,11.24873359013427
228,0.0,11.322836614017536,11.815742598375683,12.97134221744578,11.826848859034747,11.993326517476468,12.518128192733148,10.85698546207706
229,0.0,11.462300452147918,11.88415694003478,13.051766897972684,11.987566257153434,12.156455301351672,12.550880242113324,10.617329048599348
230,0.0,11.330851145417135,11.62256896063656,13.036661960157078,11.963412095985625,12.106784282468212,12.595765922273731,10.56201416582213
231,0.0,11.368388184781658,11.666385475946598,13.42097908658254,12.19407621654797,11.980645622714588,12.992963356723694,10.650975788077933
232,0.0,11.443643693054163,11.550828187494606,13.47941667744857,12.18178206989175,11.990204035490455,13.22896447345581,10.840559552677242
233,0.0,11.526266486788117,11.673909369085006,13.594592437896079,12.209405685173438,12.035547667563627,13.33619796146663,11.05112850176074
